#-t-MSD-MSDCR-survive-Fkv-Fkvv-FkvvCR-etime
100.000000 1.124634 0.882189 0.935529 0.933646 0.481341 0.518812 0.605117
200.000000 1.496714 1.018267 0.881975 0.907597 0.390236 0.478421 0.598219
300.000000 1.711318 1.070369 0.832282 0.888755 0.343137 0.459280 0.596063
400.000000 1.862119 1.111907 0.785758 0.873732 0.312902 0.443310 0.595126
500.000000 1.980519 1.149312 0.742127 0.860778 0.290750 0.429129 0.594895
600.000000 2.076934 1.185696 0.701070 0.849394 0.273755 0.415921 0.595032
700.000000 2.158068 1.220110 0.662433 0.839713 0.260127 0.403895 0.595068
800.000000 2.229911 1.253241 0.626034 0.830541 0.248484 0.392904 0.595372
900.000000 2.292479 1.286014 0.591797 0.822014 0.239079 0.382782 0.595943
1000.000000 2.349548 1.319489 0.559521 0.814048 0.230583 0.373041 0.596110
1100.000000 2.402756 1.351556 0.529084 0.806444 0.223091 0.364105 0.596363
1200.000000 2.453306 1.384365 0.500342 0.799654 0.216343 0.355764 0.596634
1300.000000 2.500135 1.416783 0.473201 0.792890 0.210526 0.347905 0.596730
1400.000000 2.539015 1.447816 0.447610 0.786812 0.205598 0.340856 0.597282
1500.000000 2.574056 1.478557 0.423457 0.781295 0.201145 0.334153 0.597773
1600.000000 2.607435 1.510779 0.400651 0.776224 0.197145 0.327816 0.597862
1700.000000 2.642906 1.544548 0.379055 0.770747 0.193160 0.321716 0.597853
1800.000000 2.670782 1.574331 0.358670 0.765641 0.189783 0.316335 0.598827
1900.000000 2.696320 1.604453 0.339408 0.760796 0.186719 0.311306 0.599079
2000.000000 2.722584 1.635151 0.321190 0.756512 0.183946 0.306614 0.599380
2100.000000 2.750462 1.667250 0.303964 0.752346 0.181279 0.302019 0.599748
2200.000000 2.776006 1.698130 0.287694 0.748374 0.178899 0.297960 0.600275
2300.000000 2.795583 1.727902 0.272284 0.744614 0.176816 0.294120 0.600643
2400.000000 2.813866 1.756601 0.257727 0.740907 0.174875 0.290513 0.600512
2500.000000 2.833753 1.787017 0.243965 0.737481 0.173097 0.287105 0.600630
2600.000000 2.849199 1.812467 0.230951 0.734008 0.171451 0.284075 0.600268
2700.000000 2.863901 1.839230 0.218633 0.730832 0.169898 0.281158 0.601006
2800.000000 2.880570 1.866069 0.206976 0.727727 0.168412 0.278442 0.601873
2900.000000 2.897215 1.892151 0.195955 0.724239 0.167079 0.275944 0.602259
3000.000000 2.915468 1.918701 0.185528 0.721259 0.165736 0.273538 0.602452
3100.000000 2.931570 1.945917 0.175642 0.718123 0.164556 0.271312 0.603687
3200.000000 2.948313 1.971395 0.166283 0.715517 0.163413 0.269251 0.603589
3300.000000 2.965084 1.996961 0.157419 0.712901 0.162313 0.267347 0.604063
3400.000000 2.979315 2.019423 0.149038 0.710456 0.161346 0.265601 0.604036
3500.000000 2.995034 2.044366 0.141085 0.707691 0.160442 0.263882 0.604755
3600.000000 3.012839 2.069545 0.133557 0.705257 0.159535 0.262278 0.604114
3700.000000 3.029530 2.092994 0.126426 0.702699 0.158706 0.260786 0.603400
3800.000000 3.046670 2.115274 0.119696 0.700136 0.157922 0.259398 0.603845
3900.000000 3.063961 2.141614 0.113336 0.697994 0.157202 0.258080 0.604269
4000.000000 3.081817 2.165722 0.107314 0.695472 0.156479 0.256814 0.605723
4100.000000 3.091224 2.184761 0.101610 0.692823 0.155871 0.255729 0.605411
4200.000000 3.105483 2.205408 0.096209 0.690499 0.155274 0.254666 0.605416
4300.000000 3.120475 2.225706 0.091105 0.688284 0.154682 0.253632 0.605558
4400.000000 3.135696 2.246887 0.086287 0.685773 0.154187 0.252691 0.605817
4500.000000 3.151952 2.271986 0.081726 0.683461 0.153693 0.251772 0.606428
4600.000000 3.166487 2.291170 0.077405 0.681385 0.153256 0.250972 0.608436
4700.000000 3.177112 2.309350 0.073325 0.679732 0.152857 0.250262 0.607835
4800.000000 3.184679 2.326586 0.069460 0.678051 0.152508 0.249573 0.608890
4900.000000 3.196044 2.344954 0.065811 0.676246 0.152121 0.248901 0.608516
5000.000000 3.210807 2.364598 0.062343 0.674477 0.151761 0.248240 0.610351
5100.000000 3.218292 2.379599 0.059060 0.672394 0.151433 0.247662 0.611962
5200.000000 3.237124 2.399157 0.055950 0.670396 0.151088 0.247082 0.609118
5300.000000 3.246741 2.412540 0.053003 0.668462 0.150801 0.246558 0.611556
5400.000000 3.264476 2.432868 0.050214 0.666737 0.150476 0.246056 0.611483
5500.000000 3.275194 2.448654 0.047578 0.664606 0.150232 0.245628 0.613778
5600.000000 3.290851 2.467973 0.045088 0.662560 0.149968 0.245173 0.612708
5700.000000 3.300725 2.486099 0.042727 0.660778 0.149763 0.244792 0.614618
5800.000000 3.313064 2.498332 0.040499 0.659083 0.149545 0.244434 0.614843
5900.000000 3.328778 2.520341 0.038391 0.657741 0.149302 0.244026 0.616748
6000.000000 3.340150 2.534308 0.036386 0.656543 0.149089 0.243699 0.615930
6100.000000 3.350953 2.548896 0.034485 0.655294 0.148914 0.243401 0.616733
6200.000000 3.361329 2.564189 0.032686 0.654036 0.148742 0.243118 0.618163
6300.000000 3.372795 2.581333 0.030981 0.652687 0.148590 0.242840 0.618393
6400.000000 3.384185 2.595769 0.029356 0.651121 0.148414 0.242558 0.618244
6500.000000 3.397353 2.611979 0.027815 0.649710 0.148297 0.242322 0.618727
6600.000000 3.400788 2.623901 0.026359 0.648160 0.148164 0.242098 0.620398
6700.000000 3.409845 2.638060 0.024977 0.646535 0.148056 0.241902 0.621956
6800.000000 3.413545 2.653098 0.023667 0.645237 0.147944 0.241696 0.622070
6900.000000 3.418799 2.670833 0.022425 0.644097 0.147830 0.241479 0.621947
7000.000000 3.417097 2.679335 0.021244 0.642969 0.147725 0.241303 0.623296
7100.000000 3.420493 2.687556 0.020127 0.641605 0.147619 0.241143 0.626220
7200.000000 3.429589 2.705136 0.019066 0.640532 0.147542 0.240986 0.626787
7300.000000 3.439297 2.724892 0.018064 0.639525 0.147449 0.240820 0.629061
7400.000000 3.448460 2.745532 0.017106 0.638411 0.147375 0.240682 0.628288
7500.000000 3.440129 2.747346 0.016198 0.637308 0.147312 0.240580 0.628746
7600.000000 3.442097 2.758280 0.015341 0.636058 0.147238 0.240456 0.627236
7700.000000 3.446519 2.774698 0.014533 0.634584 0.147165 0.240334 0.630477
7800.000000 3.457916 2.782502 0.013765 0.632991 0.147091 0.240231 0.630440
7900.000000 3.468153 2.800726 0.013034 0.631468 0.147026 0.240119 0.633047
8000.000000 3.466260 2.806197 0.012338 0.630054 0.146965 0.240031 0.634784
8100.000000 3.468904 2.822256 0.011680 0.629041 0.146917 0.239940 0.636055
8200.000000 3.472491 2.833533 0.011060 0.627762 0.146871 0.239853 0.635880
8300.000000 3.475092 2.846347 0.010475 0.626497 0.146821 0.239774 0.639724
8400.000000 3.474788 2.847747 0.009921 0.625346 0.146787 0.239707 0.639125
8500.000000 3.465978 2.843021 0.009394 0.623918 0.146736 0.239645 0.639202
8600.000000 3.468811 2.847406 0.008893 0.622636 0.146686 0.239563 0.648003
8700.000000 3.489566 2.864613 0.008418 0.621277 0.146643 0.239505 0.645053
8800.000000 3.504173 2.869247 0.007971 0.619617 0.146597 0.239448 0.648795
8900.000000 3.494311 2.860740 0.007542 0.618144 0.146566 0.239400 0.650169
9000.000000 3.502255 2.869179 0.007142 0.616868 0.146539 0.239353 0.654563
9100.000000 3.516911 2.885773 0.006763 0.615573 0.146489 0.239289 0.660908
9200.000000 3.543466 2.920629 0.006406 0.614120 0.146456 0.239224 0.661421
9300.000000 3.541532 2.923494 0.006066 0.612865 0.146427 0.239173 0.666762
9400.000000 3.557957 2.931183 0.005747 0.611352 0.146399 0.239128 0.669299
9500.000000 3.551624 2.934440 0.005444 0.610319 0.146371 0.239075 0.667805
9600.000000 3.548358 2.940472 0.005154 0.609066 0.146345 0.239024 0.674287
9700.000000 3.555057 2.951128 0.004882 0.607999 0.146328 0.238985 0.681542
9800.000000 3.567183 2.965074 0.004625 0.606652 0.146303 0.238951 0.685220
9900.000000 3.565372 2.960286 0.004382 0.605317 0.146288 0.238925 0.690234
10000.000000 3.582571 2.980797 0.004151 0.604114 0.146260 0.238882 0.687348
10100.000000 3.576538 2.982107 0.003932 0.602997 0.146239 0.238858 0.702849
10200.000000 3.569523 2.977943 0.003726 0.601465 0.146222 0.238830 0.699086
10300.000000 3.568191 2.976218 0.003533 0.600124 0.146206 0.238804 0.711434
10400.000000 3.558280 2.971264 0.003352 0.598611 0.146199 0.238790 -nan
10500.000000 3.572127 2.992894 0.003181 0.597033 0.146181 0.238755 -nan
10600.000000 3.586710 3.004975 0.003019 0.595756 0.146169 0.238734 -nan
10700.000000 3.619257 3.033985 0.002863 0.594430 0.146152 0.238706 -nan
10800.000000 3.624174 3.033141 0.002714 0.593254 0.146142 0.238691 -nan
10900.000000 3.646514 3.052041 0.002573 0.591734 0.146133 0.238669 -nan
11000.000000 3.643947 3.054974 0.002440 0.590587 0.146126 0.238653 -nan
11100.000000 3.634682 3.036994 0.002312 0.589600 0.146129 0.238652 -nan
11200.000000 3.654873 3.053105 0.002192 0.589162 0.146112 0.238631 -nan
11300.000000 3.680960 3.055885 0.002080 0.588002 0.146102 0.238622 -nan
11400.000000 3.708224 3.073850 0.001975 0.587135 0.146097 0.238605 -nan
11500.000000 3.747582 3.088185 0.001874 0.585978 0.146086 0.238589 -nan
11600.000000 3.770322 3.094652 0.001777 0.584684 0.146076 0.238578 -nan
11700.000000 3.771511 3.096830 0.001685 0.583878 0.146068 0.238564 -nan
11800.000000 3.811697 3.122960 0.001598 0.582597 0.146063 0.238552 -nan
11900.000000 3.849796 3.147776 0.001515 0.581497 0.146055 0.238542 -nan
12000.000000 3.861058 3.136156 0.001439 0.579940 0.146048 0.238535 -nan
12100.000000 3.879821 3.175968 0.001365 0.578533 0.146045 0.238527 -nan
12200.000000 3.851919 3.172297 0.001296 0.577201 0.146041 0.238512 -nan
12300.000000 3.916640 3.215625 0.001230 0.576169 0.146032 0.238498 -nan
12400.000000 3.975355 3.260448 0.001167 0.574958 0.146027 0.238486 -nan
12500.000000 4.057776 3.339622 0.001108 0.573682 0.146019 0.238474 -nan
12600.000000 4.098596 3.403443 0.001052 0.572351 0.146014 0.238463 -nan
12700.000000 4.121437 3.433093 0.001000 0.570948 0.146009 0.238455 -nan
12800.000000 4.194422 3.491180 0.000950 0.569969 0.146004 0.238445 -nan
12900.000000 4.238512 3.543348 0.000903 0.569357 0.146000 0.238440 -nan
13000.000000 4.295992 3.592998 0.000857 0.568428 0.145995 0.238432 -nan
13100.000000 4.356168 3.623888 0.000816 0.567475 0.145993 0.238429 -nan
13200.000000 4.424998 3.670778 0.000776 0.566446 0.145989 0.238424 -nan
13300.000000 4.505793 3.758267 0.000739 0.565483 0.145985 0.238417 -nan
13400.000000 4.548019 3.801955 0.000702 0.564384 0.145983 0.238411 -nan
13500.000000 4.562015 3.844860 0.000668 0.563521 0.145984 0.238410 -nan
13600.000000 4.605555 3.888059 0.000636 0.562742 0.145980 0.238405 -nan
13700.000000 4.642480 3.934209 0.000606 0.561677 0.145976 0.238401 -nan
13800.000000 4.718574 4.018980 0.000578 0.560188 0.145976 0.238397 -nan
13900.000000 4.746680 4.047505 0.000550 0.558782 0.145974 0.238395 -nan
14000.000000 4.812146 4.107976 0.000524 0.557561 0.145973 0.238395 -nan
14100.000000 4.939786 4.182447 0.000500 0.555951 0.145970 0.238390 -nan
14200.000000 4.966779 4.202572 0.000477 0.554600 0.145972 0.238390 -nan
14300.000000 4.942154 4.183211 0.000455 0.553149 0.145976 0.238391 -nan
14400.000000 5.074142 4.292481 0.000434 0.551916 0.145974 0.238389 -nan
14500.000000 5.164358 4.357943 0.000414 0.550395 0.145972 0.238385 -nan
14600.000000 5.218594 4.367597 0.000394 0.549025 0.145968 0.238382 -nan
14700.000000 5.318435 4.447483 0.000375 0.547675 0.145968 0.238379 -nan
14800.000000 5.413890 4.491936 0.000358 0.546364 0.145966 0.238378 -nan
14900.000000 5.513089 4.615007 0.000341 0.544927 0.145964 0.238373 -nan
15000.000000 5.602245 4.686206 0.000324 0.544132 0.145963 0.238372 -nan
15100.000000 5.661118 4.711750 0.000309 0.543073 0.145960 0.238370 -nan
15200.000000 5.620053 4.733553 0.000294 0.542018 0.145959 0.238370 -nan
15300.000000 5.714156 4.851510 0.000279 0.541271 0.145956 0.238365 -nan
15400.000000 5.745889 4.896273 0.000265 0.540439 0.145955 0.238365 -nan
15500.000000 5.789296 4.943349 0.000251 0.539603 0.145951 0.238362 -nan
15600.000000 5.820072 4.965492 0.000238 0.539433 0.145952 0.238364 -nan
15700.000000 5.895606 5.001672 0.000227 0.538689 0.145953 0.238365 -nan
15800.000000 5.972445 5.107408 0.000216 0.537643 0.145951 0.238362 -nan
15900.000000 6.031129 5.143054 0.000206 0.536631 0.145952 0.238363 -nan
16000.000000 6.066083 5.168352 0.000196 0.536051 0.145951 0.238362 -nan
16100.000000 6.060438 5.212398 0.000187 0.535445 0.145949 0.238361 -nan
16200.000000 6.008855 5.141029 0.000178 0.534864 0.145950 0.238362 -nan
16300.000000 6.080278 5.281249 0.000169 0.533791 0.145948 0.238358 -nan
16400.000000 6.071110 5.320090 0.000160 0.533271 0.145949 0.238359 -nan
16500.000000 6.106856 5.366874 0.000152 0.532713 0.145949 0.238358 -nan
16600.000000 6.110408 5.443754 0.000144 0.532252 0.145950 0.238358 -nan
16700.000000 6.123569 5.545935 0.000136 0.531886 0.145950 0.238357 -nan
16800.000000 5.971587 5.481498 0.000129 0.531429 0.145948 0.238355 -nan
16900.000000 5.750583 5.352775 0.000122 0.530903 0.145950 0.238357 -nan
17000.000000 5.680557 5.311382 0.000116 0.530433 0.145949 0.238356 -nan
17100.000000 5.525441 5.241679 0.000109 0.529687 0.145949 0.238355 -nan
17200.000000 5.342185 5.078828 0.000104 0.528967 0.145949 0.238355 -nan
17300.000000 5.182990 4.915143 0.000098 0.528037 0.145949 0.238354 -nan
17400.000000 5.020071 4.807926 0.000094 0.527434 0.145948 0.238354 -nan
17500.000000 4.708189 4.550697 0.000090 0.526587 0.145948 0.238355 -nan
17600.000000 4.510602 4.381162 0.000085 0.525847 0.145949 0.238355 -nan
17700.000000 4.385338 4.197841 0.000081 0.525061 0.145949 0.238354 -nan
