#-t-k-Skff-Skdiff-SkdiffCR-Skbbond
10.000000 0.023250 0.0144150954 2.7646566427 0.7204512280 0.1459647243
10.000000 0.046500 0.0119335867 2.0001016154 0.5524178277 0.1134985863
10.000000 0.069749 0.0113380318 1.5661206746 0.4644801761 0.1024275866
10.000000 0.092999 0.0114495485 1.2810523751 0.4131866952 0.1035225163
10.000000 0.116249 0.0106643575 1.1276790399 0.4062950491 0.0973072510
10.000000 0.139499 0.0103969324 1.0583723045 0.4256424057 0.0946391079
10.000000 0.162748 0.0101650769 1.0139054052 0.4558825070 0.0917408965
10.000000 0.185998 0.0099850675 0.9327579347 0.4702249965 0.0890429188
10.000000 0.209248 0.0096293310 0.8635339578 0.4854078423 0.0881541586
10.000000 0.232498 0.0094070931 0.7840663094 0.4899422115 0.0860610526
10.000000 0.255747 0.0093022636 0.7291509440 0.5017362136 0.0841948926
10.000000 0.278997 0.0089946837 0.6708411096 0.5066370922 0.0835322805
10.000000 0.302247 0.0086993298 0.6171672893 0.5115945568 0.0820587133
10.000000 0.325497 0.0085160779 0.5706085558 0.5156158133 0.0807695822
10.000000 0.348747 0.0083600016 0.5261755022 0.5106895929 0.0791155857
10.000000 0.371996 0.0081158196 0.4901011196 0.5073755521 0.0782512891
10.000000 0.395246 0.0079727515 0.4565669405 0.5021403196 0.0767873617
10.000000 0.418496 0.0078324231 0.4240000769 0.4938966819 0.0755690536
10.000000 0.441746 0.0077140946 0.3996430790 0.4871527307 0.0738611868
10.000000 0.464995 0.0075614457 0.3780611998 0.4793342081 0.0726900677
10.000000 0.488245 0.0074024722 0.3592757640 0.4712582584 0.0716202655
10.000000 0.511495 0.0072685852 0.3471371730 0.4670692791 0.0698680786
10.000000 0.534745 0.0071594348 0.3355113442 0.4604499108 0.0692911041
10.000000 0.557995 0.0071138207 0.3259229838 0.4526274247 0.0682236589
10.000000 0.581244 0.0070967953 0.3222774846 0.4505617946 0.0674002569
10.000000 0.604494 0.0070718599 0.3193625285 0.4469167484 0.0660763647
10.000000 0.627744 0.0070077346 0.3213775670 0.4472089673 0.0655640710
10.000000 0.650994 0.0070139423 0.3247779868 0.4465818757 0.0646486950
10.000000 0.674243 0.0070299807 0.3285606260 0.4447794505 0.0634620035
10.000000 0.697493 0.0070512906 0.3378816242 0.4479001288 0.0628400659
10.000000 0.720743 0.0070984025 0.3466976818 0.4468560886 0.0620246330
10.000000 0.743993 0.0071353590 0.3601918371 0.4499362945 0.0617418389
10.000000 0.767242 0.0072297867 0.3764973380 0.4545049437 0.0607579944
10.000000 0.790492 0.0073162064 0.3911160619 0.4552274327 0.0604947346
10.000000 0.813742 0.0073737300 0.4094228307 0.4560976944 0.0600956275
10.000000 0.836992 0.0074758611 0.4289692264 0.4580600018 0.0595118356
10.000000 0.860242 0.0075546675 0.4507724471 0.4593593373 0.0595982570
10.000000 0.883491 0.0076261266 0.4728703804 0.4612036951 0.0589822227
10.000000 0.906741 0.0077180980 0.4963828908 0.4604877355 0.0587813894
10.000000 0.929991 0.0078523106 0.5196458826 0.4600475228 0.0585771221
10.000000 0.953241 0.0079158731 0.5423827951 0.4571739519 0.0581838468
10.000000 0.976490 0.0080084999 0.5668363197 0.4601053778 0.0576701360
