#-t-k-Skff-Skdiff-SkdiffCR-Skbbond
1.000000 0.023250 0.0154832062 0.2873376446 0.0803129656 0.2281371135
1.000000 0.046500 0.0137010674 0.2717588189 0.0800779321 0.2021588359
1.000000 0.069749 0.0136489700 0.2716831847 0.0850127755 0.1966330507
1.000000 0.092999 0.0134997707 0.2704039896 0.0915634344 0.1947432057
1.000000 0.116249 0.0130171079 0.2639991485 0.0991037798 0.1897048835
1.000000 0.139499 0.0130677625 0.2608433622 0.1083064284 0.1887385298
1.000000 0.162748 0.0127067056 0.2550024055 0.1177719792 0.1841582080
1.000000 0.185998 0.0126010581 0.2474139599 0.1279388046 0.1807659759
1.000000 0.209248 0.0122883543 0.2432787090 0.1398366253 0.1765512333
1.000000 0.232498 0.0122357427 0.2338936117 0.1487482081 0.1762399263
1.000000 0.255747 0.0121042435 0.2302319243 0.1611351449 0.1735014599
1.000000 0.278997 0.0118101438 0.2239906411 0.1712284143 0.1694738014
1.000000 0.302247 0.0115917786 0.2178344811 0.1827787658 0.1679376286
1.000000 0.325497 0.0114261893 0.2119036767 0.1931442414 0.1651810630
1.000000 0.348747 0.0112353789 0.2068532866 0.2021640334 0.1606951325
1.000000 0.371996 0.0111454204 0.2016406877 0.2102277703 0.1582915217
1.000000 0.395246 0.0109010375 0.1994925659 0.2205297352 0.1550856739
1.000000 0.418496 0.0107472310 0.1938812286 0.2264118405 0.1518331604
1.000000 0.441746 0.0106182344 0.1919937331 0.2345806965 0.1494086516
1.000000 0.464995 0.0103800227 0.1890813054 0.2397132437 0.1471877274
1.000000 0.488245 0.0103197670 0.1863536675 0.2440293734 0.1439322927
1.000000 0.511495 0.0101862856 0.1846887799 0.2482631830 0.1419413399
1.000000 0.534745 0.0100971589 0.1829962968 0.2504342117 0.1392403396
1.000000 0.557995 0.0100101312 0.1816012438 0.2515157657 0.1374152226
1.000000 0.581244 0.0099545438 0.1812546185 0.2528610508 0.1347392144
1.000000 0.604494 0.0099074572 0.1807209822 0.2522765731 0.1329788073
1.000000 0.627744 0.0098280433 0.1810537572 0.2513915477 0.1305216865
1.000000 0.650994 0.0098205400 0.1812670190 0.2494820632 0.1278952534
1.000000 0.674243 0.0097592532 0.1824037240 0.2474209123 0.1268749476
1.000000 0.697493 0.0098089623 0.1833430949 0.2443799366 0.1249488658
1.000000 0.720743 0.0097670393 0.1847052064 0.2403142488 0.1230314232
1.000000 0.743993 0.0098280351 0.1857682970 0.2354453104 0.1215654945
1.000000 0.767242 0.0098637404 0.1874579087 0.2310511947 0.1205439201
1.000000 0.790492 0.0099057207 0.1902311433 0.2271675352 0.1190148837
1.000000 0.813742 0.0099277590 0.1924338063 0.2224865250 0.1176034317
1.000000 0.836992 0.0100496542 0.1948740237 0.2174530195 0.1175436670
1.000000 0.860242 0.0100437143 0.1970784843 0.2126611925 0.1153804112
1.000000 0.883491 0.0101416759 0.2000804615 0.2082031196 0.1146849745
1.000000 0.906741 0.0101912206 0.2024944760 0.2039921905 0.1136414589
1.000000 0.929991 0.0102794048 0.2048051119 0.2002780442 0.1134167397
1.000000 0.953241 0.0103879854 0.2072277096 0.1966471242 0.1131646845
1.000000 0.976490 0.0104747794 0.2089471777 0.1935140764 0.1117103889
1.000000 0.999740 0.0105628779 0.2122764201 0.1920300171 0.1116446961
1.000000 1.022990 0.0105720821 0.2145606839 0.1902794411 0.1109192224
1.000000 1.046240 0.0106379428 0.2163992410 0.1891977438 0.1106792081
1.000000 1.069490 0.0107749762 0.2185304854 0.1894125458 0.1101151683
1.000000 1.092739 0.0108532172 0.2203903623 0.1900859372 0.1093987731
1.000000 1.115989 0.0108644291 0.2240723624 0.1932126852 0.1084985551
1.000000 1.139239 0.0109345469 0.2245426056 0.1942665339 0.1073488183
1.000000 1.162489 0.0110674772 0.2266505737 0.1973403121 0.1059672770

2.000000 0.023250 0.0239190266 0.5466629333 0.0823304292 0.2616185038
2.000000 0.046500 0.0204802017 0.4965905664 0.0817073778 0.2291527764
2.000000 0.069749 0.0201058497 0.4827118423 0.0867684212 0.2245554791
2.000000 0.092999 0.0196786658 0.4697058763 0.0928608095 0.2188468650
2.000000 0.116249 0.0190402101 0.4454012827 0.1007000549 0.2122134737
2.000000 0.139499 0.0189312900 0.4282893365 0.1108099538 0.2096259751
2.000000 0.162748 0.0183570397 0.4137871681 0.1232128578 0.2048380181
2.000000 0.185998 0.0181570361 0.3948762310 0.1378873119 0.2006722619
2.000000 0.209248 0.0175270686 0.3820977855 0.1551642964 0.1971493114
2.000000 0.232498 0.0174856659 0.3639515013 0.1719643370 0.1969598012
2.000000 0.255747 0.0172278576 0.3535840582 0.1932752619 0.1934194831
2.000000 0.278997 0.0167157380 0.3375781037 0.2120274305 0.1896309667
2.000000 0.302247 0.0164021354 0.3237643860 0.2349520124 0.1887379881
